sourceId, foundPos,foundPosId, placeRank, placeRatio, ratio1, ratio2, ratio3, params
49, 0.77, 49, 0, 0.77, 0.35, 0.40, 0.10, [100: 90 ]
49, 0.81, 49, 0, 0.81, 0.35, 0.40, 0.15, [100: 90 ]
49, 0.85, 49, 0, 0.85, 0.35, 0.40, 0.20, [100: 90 ]
49, 0.80, 3, -1, -1.00, 0.35, 0.45, 0.00, [100: 90 ]
49, 0.80, 38, -1, -1.00, 0.35, 0.45, 0.05, [100: 90 ]
49, 0.81, 49, 0, 0.81, 0.35, 0.45, 0.10, [100: 90 ]
49, 0.85, 49, 0, 0.85, 0.35, 0.45, 0.15, [100: 90 ]
49, 0.85, 3, -1, -1.00, 0.35, 0.50, 0.00, [100: 90 ]
49, 0.85, 38, -1, -1.00, 0.35, 0.50, 0.05, [100: 90 ]
49, 0.86, 38, 1, 0.86, 0.35, 0.50, 0.10, [100: 90 ]
49, 0.90, 3, -1, -1.00, 0.35, 0.55, 0.00, [100: 90 ]
49, 0.90, 38, -1, -1.00, 0.35, 0.55, 0.05, [100: 90 ]
49, 0.91, 38, -1, -1.00, 0.35, 0.55, 0.10, [100: 90 ]
49, 0.95, 3, -1, -1.00, 0.35, 0.60, 0.00, [100: 90 ]
49, 0.40, 5, -1, -1.00, 0.40, 0.00, 0.00, [100: 90 ]
49, 0.43, 49, 0, 0.43, 0.40, 0.00, 0.05, [100: 90 ]
49, 0.47, 49, 0, 0.47, 0.40, 0.00, 0.10, [100: 90 ]
49, 0.51, 49, 0, 0.51, 0.40, 0.00, 0.15, [100: 90 ]
49, 0.55, 49, 0, 0.55, 0.40, 0.00, 0.20, [100: 90 ]
49, 0.59, 49, 0, 0.59, 0.40, 0.00, 0.25, [100: 90 ]
49, 0.63, 46, 1, 0.63, 0.40, 0.00, 0.30, [100: 90 ]
49, 0.68, 46, 2, 0.67, 0.40, 0.00, 0.35, [100: 90 ]
49, 0.72, 46, 2, 0.71, 0.40, 0.00, 0.40, [100: 90 ]
49, 0.77, 46, 2, 0.75, 0.40, 0.00, 0.45, [100: 90 ]
49, 0.82, 47, 2, 0.79, 0.40, 0.00, 0.50, [100: 90 ]
49, 0.87, 47, 2, 0.83, 0.40, 0.00, 0.55, [100: 90 ]
49, 0.45, 5, -1, -1.00, 0.40, 0.05, 0.00, [100: 90 ]
49, 0.47, 49, 0, 0.47, 0.40, 0.05, 0.05, [100: 90 ]
49, 0.51, 49, 0, 0.51, 0.40, 0.05, 0.10, [100: 90 ]
49, 0.55, 49, 0, 0.55, 0.40, 0.05, 0.15, [100: 90 ]
49, 0.59, 49, 0, 0.59, 0.40, 0.05, 0.20, [100: 90 ]
49, 0.63, 49, 0, 0.63, 0.40, 0.05, 0.25, [100: 90 ]
49, 0.67, 49, 0, 0.67, 0.40, 0.05, 0.30, [100: 90 ]
49, 0.71, 46, 1, 0.71, 0.40, 0.05, 0.35, [100: 90 ]
49, 0.76, 46, 2, 0.75, 0.40, 0.05, 0.40, [100: 90 ]
49, 0.81, 46, 2, 0.79, 0.40, 0.05, 0.45, [100: 90 ]
49, 0.86, 46, 2, 0.83, 0.40, 0.05, 0.50, [100: 90 ]
49, 0.50, 3, -1, -1.00, 0.40, 0.10, 0.00, [100: 90 ]
49, 0.52, 49, 0, 0.52, 0.40, 0.10, 0.05, [100: 90 ]
49, 0.56, 49, 0, 0.56, 0.40, 0.10, 0.10, [100: 90 ]
49, 0.60, 49, 0, 0.60, 0.40, 0.10, 0.15, [100: 90 ]
49, 0.64, 49, 0, 0.64, 0.40, 0.10, 0.20, [100: 90 ]
49, 0.68, 49, 0, 0.68, 0.40, 0.10, 0.25, [100: 90 ]
49, 0.72, 49, 0, 0.72, 0.40, 0.10, 0.30, [100: 90 ]
49, 0.76, 49, 0, 0.76, 0.40, 0.10, 0.35, [100: 90 ]
49, 0.80, 46, 1, 0.80, 0.40, 0.10, 0.40, [100: 90 ]
49, 0.85, 46, 2, 0.84, 0.40, 0.10, 0.45, [100: 90 ]
49, 0.89, 46, 2, 0.88, 0.40, 0.10, 0.50, [100: 90 ]
49, 0.55, 3, -1, -1.00, 0.40, 0.15, 0.00, [100: 90 ]
49, 0.56, 49, 0, 0.56, 0.40, 0.15, 0.05, [100: 90 ]
49, 0.60, 49, 0, 0.60, 0.40, 0.15, 0.10, [100: 90 ]
49, 0.64, 49, 0, 0.64, 0.40, 0.15, 0.15, [100: 90 ]
49, 0.68, 49, 0, 0.68, 0.40, 0.15, 0.20, [100: 90 ]
49, 0.72, 49, 0, 0.72, 0.40, 0.15, 0.25, [100: 90 ]
49, 0.76, 49, 0, 0.76, 0.40, 0.15, 0.30, [100: 90 ]
49, 0.80, 49, 0, 0.80, 0.40, 0.15, 0.35, [100: 90 ]
49, 0.84, 49, 0, 0.84, 0.40, 0.15, 0.40, [100: 90 ]
49, 0.88, 46, 1, 0.88, 0.40, 0.15, 0.45, [100: 90 ]
49, 0.60, 5, -1, -1.00, 0.40, 0.20, 0.00, [100: 90 ]
49, 0.60, 38, 1, 0.60, 0.40, 0.20, 0.05, [100: 90 ]
49, 0.64, 49, 0, 0.64, 0.40, 0.20, 0.10, [100: 90 ]
49, 0.68, 49, 0, 0.68, 0.40, 0.20, 0.15, [100: 90 ]
49, 0.72, 49, 0, 0.72, 0.40, 0.20, 0.20, [100: 90 ]
49, 0.76, 49, 0, 0.76, 0.40, 0.20, 0.25, [100: 90 ]
49, 0.80, 49, 0, 0.80, 0.40, 0.20, 0.30, [100: 90 ]
49, 0.84, 49, 0, 0.84, 0.40, 0.20, 0.35, [100: 90 ]
49, 0.65, 5, -1, -1.00, 0.40, 0.25, 0.00, [100: 90 ]
49, 0.65, 38, -1, -1.00, 0.40, 0.25, 0.05, [100: 90 ]
49, 0.69, 49, 0, 0.69, 0.40, 0.25, 0.10, [100: 90 ]
49, 0.73, 49, 0, 0.73, 0.40, 0.25, 0.15, [100: 90 ]
49, 0.77, 49, 0, 0.77, 0.40, 0.25, 0.20, [100: 90 ]
49, 0.81, 49, 0, 0.81, 0.40, 0.25, 0.25, [100: 90 ]
49, 0.85, 49, 0, 0.85, 0.40, 0.25, 0.30, [100: 90 ]
49, 0.70, 3, -1, -1.00, 0.40, 0.30, 0.00, [100: 90 ]
49, 0.71, 38, -1, -1.00, 0.40, 0.30, 0.05, [100: 90 ]
49, 0.73, 49, 0, 0.73, 0.40, 0.30, 0.10, [100: 90 ]
49, 0.77, 49, 0, 0.77, 0.40, 0.30, 0.15, [100: 90 ]
49, 0.81, 49, 0, 0.81, 0.40, 0.30, 0.20, [100: 90 ]
49, 0.85, 49, 0, 0.85, 0.40, 0.30, 0.25, [100: 90 ]
49, 0.75, 3, -1, -1.00, 0.40, 0.35, 0.00, [100: 90 ]
49, 0.75, 38, -1, -1.00, 0.40, 0.35, 0.05, [100: 90 ]
49, 0.77, 49, 0, 0.77, 0.40, 0.35, 0.10, [100: 90 ]
49, 0.81, 49, 0, 0.81, 0.40, 0.35, 0.15, [100: 90 ]
49, 0.85, 49, 0, 0.85, 0.40, 0.35, 0.20, [100: 90 ]
49, 0.89, 49, 0, 0.89, 0.40, 0.35, 0.25, [100: 90 ]
49, 0.80, 5, -1, -1.00, 0.40, 0.40, 0.00, [100: 90 ]
49, 0.80, 38, -1, -1.00, 0.40, 0.40, 0.05, [100: 90 ]
49, 0.82, 49, 0, 0.82, 0.40, 0.40, 0.10, [100: 90 ]
49, 0.86, 49, 0, 0.86, 0.40, 0.40, 0.15, [100: 90 ]
49, 0.85, 5, -1, -1.00, 0.40, 0.45, 0.00, [100: 90 ]
49, 0.85, 38, -1, -1.00, 0.40, 0.45, 0.05, [100: 90 ]
49, 0.86, 49, 0, 0.86, 0.40, 0.45, 0.10, [100: 90 ]
49, 0.90, 3, -1, -1.00, 0.40, 0.50, 0.00, [100: 90 ]
49, 0.90, 38, -1, -1.00, 0.40, 0.50, 0.05, [100: 90 ]
49, 0.95, 3, -1, -1.00, 0.40, 0.55, 0.00, [100: 90 ]
49, 0.95, 38, -1, -1.00, 0.40, 0.55, 0.05, [100: 90 ]
49, 0.45, 3, -1, -1.00, 0.45, 0.00, 0.00, [100: 90 ]
49, 0.48, 49, 0, 0.48, 0.45, 0.00, 0.05, [100: 90 ]
49, 0.52, 49, 0, 0.52, 0.45, 0.00, 0.10, [100: 90 ]
49, 0.56, 49, 0, 0.56, 0.45, 0.00, 0.15, [100: 90 ]
49, 0.60, 49, 0, 0.60, 0.45, 0.00, 0.20, [100: 90 ]
49, 0.64, 49, 0, 0.64, 0.45, 0.00, 0.25, [100: 90 ]
49, 0.68, 49, 0, 0.68, 0.45, 0.00, 0.30, [100: 90 ]
49, 0.72, 46, 1, 0.72, 0.45, 0.00, 0.35, [100: 90 ]
49, 0.77, 46, 2, 0.76, 0.45, 0.00, 0.40, [100: 90 ]
49, 0.81, 46, 2, 0.80, 0.45, 0.00, 0.45, [100: 90 ]
49, 0.86, 46, 2, 0.84, 0.45, 0.00, 0.50, [100: 90 ]
49, 0.91, 47, 2, 0.88, 0.45, 0.00, 0.55, [100: 90 ]
49, 0.50, 3, -1, -1.00, 0.45, 0.05, 0.00, [100: 90 ]
49, 0.52, 49, 0, 0.52, 0.45, 0.05, 0.05, [100: 90 ]
49, 0.56, 49, 0, 0.56, 0.45, 0.05, 0.10, [100: 90 ]
49, 0.60, 49, 0, 0.60, 0.45, 0.05, 0.15, [100: 90 ]
49, 0.64, 49, 0, 0.64, 0.45, 0.05, 0.20, [100: 90 ]
49, 0.68, 49, 0, 0.68, 0.45, 0.05, 0.25, [100: 90 ]
49, 0.72, 49, 0, 0.72, 0.45, 0.05, 0.30, [100: 90 ]
49, 0.76, 49, 0, 0.76, 0.45, 0.05, 0.35, [100: 90 ]
49, 0.80, 46, 1, 0.80, 0.45, 0.05, 0.40, [100: 90 ]
49, 0.85, 46, 2, 0.84, 0.45, 0.05, 0.45, [100: 90 ]
49, 0.55, 3, -1, -1.00, 0.45, 0.10, 0.00, [100: 90 ]
49, 0.56, 49, 0, 0.56, 0.45, 0.10, 0.05, [100: 90 ]
49, 0.60, 49, 0, 0.60, 0.45, 0.10, 0.10, [100: 90 ]
49, 0.64, 49, 0, 0.64, 0.45, 0.10, 0.15, [100: 90 ]
49, 0.68, 49, 0, 0.68, 0.45, 0.10, 0.20, [100: 90 ]
49, 0.72, 49, 0, 0.72, 0.45, 0.10, 0.25, [100: 90 ]
49, 0.76, 49, 0, 0.76, 0.45, 0.10, 0.30, [100: 90 ]
49, 0.80, 49, 0, 0.80, 0.45, 0.10, 0.35, [100: 90 ]
49, 0.84, 49, 0, 0.84, 0.45, 0.10, 0.40, [100: 90 ]
49, 0.89, 46, 1, 0.88, 0.45, 0.10, 0.45, [100: 90 ]
49, 0.60, 3, -1, -1.00, 0.45, 0.15, 0.00, [100: 90 ]
49, 0.61, 49, 0, 0.61, 0.45, 0.15, 0.05, [100: 90 ]
49, 0.65, 49, 0, 0.65, 0.45, 0.15, 0.10, [100: 90 ]
49, 0.69, 49, 0, 0.69, 0.45, 0.15, 0.15, [100: 90 ]
49, 0.73, 49, 0, 0.73, 0.45, 0.15, 0.20, [100: 90 ]
49, 0.77, 49, 0, 0.77, 0.45, 0.15, 0.25, [100: 90 ]
49, 0.81, 49, 0, 0.81, 0.45, 0.15, 0.30, [100: 90 ]
49, 0.85, 49, 0, 0.85, 0.45, 0.15, 0.35, [100: 90 ]
49, 0.89, 49, 0, 0.89, 0.45, 0.15, 0.40, [100: 90 ]
49, 0.65, 3, -1, -1.00, 0.45, 0.20, 0.00, [100: 90 ]
49, 0.65, 38, -1, -1.00, 0.45, 0.20, 0.05, [100: 90 ]
49, 0.69, 49, 0, 0.69, 0.45, 0.20, 0.10, [100: 90 ]
49, 0.73, 49, 0, 0.73, 0.45, 0.20, 0.15, [100: 90 ]
49, 0.77, 49, 0, 0.77, 0.45, 0.20, 0.20, [100: 90 ]
49, 0.81, 49, 0, 0.81, 0.45, 0.20, 0.25, [100: 90 ]
49, 0.85, 49, 0, 0.85, 0.45, 0.20, 0.30, [100: 90 ]
49, 0.70, 3, -1, -1.00, 0.45, 0.25, 0.00, [100: 90 ]
49, 0.71, 38, -1, -1.00, 0.45, 0.25, 0.05, [100: 90 ]
49, 0.74, 49, 0, 0.74, 0.45, 0.25, 0.10, [100: 90 ]
49, 0.78, 49, 0, 0.78, 0.45, 0.25, 0.15, [100: 90 ]
49, 0.82, 49, 0, 0.82, 0.45, 0.25, 0.20, [100: 90 ]
49, 0.86, 49, 0, 0.86, 0.45, 0.25, 0.25, [100: 90 ]
49, 0.75, 3, -1, -1.00, 0.45, 0.30, 0.00, [100: 90 ]
49, 0.76, 38, -1, -1.00, 0.45, 0.30, 0.05, [100: 90 ]
49, 0.78, 49, 0, 0.78, 0.45, 0.30, 0.10, [100: 90 ]
49, 0.82, 49, 0, 0.82, 0.45, 0.30, 0.15, [100: 90 ]
49, 0.86, 49, 0, 0.86, 0.45, 0.30, 0.20, [100: 90 ]
49, 0.80, 3, -1, -1.00, 0.45, 0.35, 0.00, [100: 90 ]
49, 0.80, 38, -1, -1.00, 0.45, 0.35, 0.05, [100: 90 ]
49, 0.82, 49, 0, 0.82, 0.45, 0.35, 0.10, [100: 90 ]
49, 0.86, 49, 0, 0.86, 0.45, 0.35, 0.15, [100: 90 ]
49, 0.90, 49, 0, 0.90, 0.45, 0.35, 0.20, [100: 90 ]
49, 0.85, 3, -1, -1.00, 0.45, 0.40, 0.00, [100: 90 ]
49, 0.85, 38, -1, -1.00, 0.45, 0.40, 0.05, [100: 90 ]
49, 0.87, 49, 0, 0.87, 0.45, 0.40, 0.10, [100: 90 ]
49, 0.90, 3, -1, -1.00, 0.45, 0.45, 0.00, [100: 90 ]
49, 0.90, 38, -1, -1.00, 0.45, 0.45, 0.05, [100: 90 ]
49, 0.91, 49, 0, 0.91, 0.45, 0.45, 0.10, [100: 90 ]
49, 0.95, 3, -1, -1.00, 0.45, 0.50, 0.00, [100: 90 ]
49, 0.96, 38, -1, -1.00, 0.45, 0.50, 0.05, [100: 90 ]
49, 1.00, 3, -1, -1.00, 0.45, 0.55, 0.00, [100: 90 ]
49, 0.50, 3, -1, -1.00, 0.50, 0.00, 0.00, [100: 90 ]
49, 0.53, 49, 0, 0.53, 0.50, 0.00, 0.05, [100: 90 ]
49, 0.57, 49, 0, 0.57, 0.50, 0.00, 0.10, [100: 90 ]
49, 0.61, 49, 0, 0.61, 0.50, 0.00, 0.15, [100: 90 ]
49, 0.65, 49, 0, 0.65, 0.50, 0.00, 0.20, [100: 90 ]
49, 0.69, 49, 0, 0.69, 0.50, 0.00, 0.25, [100: 90 ]
49, 0.73, 49, 0, 0.73, 0.50, 0.00, 0.30, [100: 90 ]
49, 0.77, 49, 0, 0.77, 0.50, 0.00, 0.35, [100: 90 ]
49, 0.81, 46, 1, 0.81, 0.50, 0.00, 0.40, [100: 90 ]
49, 0.86, 46, 2, 0.85, 0.50, 0.00, 0.45, [100: 90 ]
49, 0.90, 46, 2, 0.89, 0.50, 0.00, 0.50, [100: 90 ]
49, 0.55, 3, -1, -1.00, 0.50, 0.05, 0.00, [100: 90 ]
49, 0.57, 49, 0, 0.57, 0.50, 0.05, 0.05, [100: 90 ]
49, 0.61, 49, 0, 0.61, 0.50, 0.05, 0.10, [100: 90 ]
49, 0.65, 49, 0, 0.65, 0.50, 0.05, 0.15, [100: 90 ]
49, 0.69, 49, 0, 0.69, 0.50, 0.05, 0.20, [100: 90 ]
49, 0.73, 49, 0, 0.73, 0.50, 0.05, 0.25, [100: 90 ]
49, 0.77, 49, 0, 0.77, 0.50, 0.05, 0.30, [100: 90 ]
49, 0.81, 49, 0, 0.81, 0.50, 0.05, 0.35, [100: 90 ]
49, 0.85, 49, 0, 0.85, 0.50, 0.05, 0.40, [100: 90 ]
49, 0.60, 3, -1, -1.00, 0.50, 0.10, 0.00, [100: 90 ]
49, 0.61, 49, 0, 0.61, 0.50, 0.10, 0.05, [100: 90 ]
49, 0.65, 49, 0, 0.65, 0.50, 0.10, 0.10, [100: 90 ]
49, 0.69, 49, 0, 0.69, 0.50, 0.10, 0.15, [100: 90 ]
49, 0.73, 49, 0, 0.73, 0.50, 0.10, 0.20, [100: 90 ]
49, 0.77, 49, 0, 0.77, 0.50, 0.10, 0.25, [100: 90 ]
49, 0.81, 49, 0, 0.81, 0.50, 0.10, 0.30, [100: 90 ]
49, 0.85, 49, 0, 0.85, 0.50, 0.10, 0.35, [100: 90 ]
49, 0.89, 49, 0, 0.89, 0.50, 0.10, 0.40, [100: 90 ]
49, 0.65, 3, -1, -1.00, 0.50, 0.15, 0.00, [100: 90 ]
49, 0.66, 49, 0, 0.66, 0.50, 0.15, 0.05, [100: 90 ]
49, 0.70, 49, 0, 0.70, 0.50, 0.15, 0.10, [100: 90 ]
49, 0.74, 49, 0, 0.74, 0.50, 0.15, 0.15, [100: 90 ]
49, 0.78, 49, 0, 0.78, 0.50, 0.15, 0.20, [100: 90 ]
49, 0.82, 49, 0, 0.82, 0.50, 0.15, 0.25, [100: 90 ]
49, 0.86, 49, 0, 0.86, 0.50, 0.15, 0.30, [100: 90 ]
49, 0.90, 49, 0, 0.90, 0.50, 0.15, 0.35, [100: 90 ]
49, 0.70, 3, -1, -1.00, 0.50, 0.20, 0.00, [100: 90 ]
49, 0.71, 38, -1, -1.00, 0.50, 0.20, 0.05, [100: 90 ]
49, 0.74, 49, 0, 0.74, 0.50, 0.20, 0.10, [100: 90 ]
49, 0.78, 49, 0, 0.78, 0.50, 0.20, 0.15, [100: 90 ]
49, 0.82, 49, 0, 0.82, 0.50, 0.20, 0.20, [100: 90 ]
49, 0.86, 49, 0, 0.86, 0.50, 0.20, 0.25, [100: 90 ]
49, 0.75, 3, -1, -1.00, 0.50, 0.25, 0.00, [100: 90 ]
49, 0.75, 38, -1, -1.00, 0.50, 0.25, 0.05, [100: 90 ]
49, 0.78, 49, 0, 0.78, 0.50, 0.25, 0.10, [100: 90 ]
49, 0.82, 49, 0, 0.82, 0.50, 0.25, 0.15, [100: 90 ]
49, 0.86, 49, 0, 0.86, 0.50, 0.25, 0.20, [100: 90 ]
49, 0.80, 3, -1, -1.00, 0.50, 0.30, 0.00, [100: 90 ]
49, 0.80, 38, -1, -1.00, 0.50, 0.30, 0.05, [100: 90 ]
49, 0.83, 49, 0, 0.83, 0.50, 0.30, 0.10, [100: 90 ]
49, 0.87, 49, 0, 0.87, 0.50, 0.30, 0.15, [100: 90 ]
49, 0.85, 3, -1, -1.00, 0.50, 0.35, 0.00, [100: 90 ]
49, 0.85, 38, -1, -1.00, 0.50, 0.35, 0.05, [100: 90 ]
49, 0.87, 49, 0, 0.87, 0.50, 0.35, 0.10, [100: 90 ]
49, 0.91, 49, 0, 0.91, 0.50, 0.35, 0.15, [100: 90 ]
49, 0.90, 3, -1, -1.00, 0.50, 0.40, 0.00, [100: 90 ]
49, 0.90, 38, -1, -1.00, 0.50, 0.40, 0.05, [100: 90 ]
49, 0.95, 3, -1, -1.00, 0.50, 0.45, 0.00, [100: 90 ]
49, 0.95, 38, -1, -1.00, 0.50, 0.45, 0.05, [100: 90 ]
49, 1.00, 3, -1, -1.00, 0.50, 0.50, 0.00, [100: 90 ]
49, 0.55, 3, -1, -1.00, 0.55, 0.00, 0.00, [100: 90 ]
49, 0.57, 49, 0, 0.57, 0.55, 0.00, 0.05, [100: 90 ]
49, 0.61, 49, 0, 0.61, 0.55, 0.00, 0.10, [100: 90 ]
49, 0.65, 49, 0, 0.65, 0.55, 0.00, 0.15, [100: 90 ]
49, 0.69, 49, 0, 0.69, 0.55, 0.00, 0.20, [100: 90 ]
49, 0.73, 49, 0, 0.73, 0.55, 0.00, 0.25, [100: 90 ]
49, 0.77, 49, 0, 0.77, 0.55, 0.00, 0.30, [100: 90 ]
49, 0.81, 49, 0, 0.81, 0.55, 0.00, 0.35, [100: 90 ]
49, 0.85, 49, 0, 0.85, 0.55, 0.00, 0.40, [100: 90 ]
49, 0.90, 46, 1, 0.89, 0.55, 0.00, 0.45, [100: 90 ]
49, 0.60, 3, -1, -1.00, 0.55, 0.05, 0.00, [100: 90 ]
49, 0.62, 49, 0, 0.62, 0.55, 0.05, 0.05, [100: 90 ]
49, 0.66, 49, 0, 0.66, 0.55, 0.05, 0.10, [100: 90 ]
49, 0.70, 49, 0, 0.70, 0.55, 0.05, 0.15, [100: 90 ]
49, 0.74, 49, 0, 0.74, 0.55, 0.05, 0.20, [100: 90 ]
49, 0.78, 49, 0, 0.78, 0.55, 0.05, 0.25, [100: 90 ]
49, 0.82, 49, 0, 0.82, 0.55, 0.05, 0.30, [100: 90 ]
49, 0.86, 49, 0, 0.86, 0.55, 0.05, 0.35, [100: 90 ]
49, 0.65, 3, -1, -1.00, 0.55, 0.10, 0.00, [100: 90 ]
49, 0.66, 49, 0, 0.66, 0.55, 0.10, 0.05, [100: 90 ]
49, 0.70, 49, 0, 0.70, 0.55, 0.10, 0.10, [100: 90 ]
49, 0.74, 49, 0, 0.74, 0.55, 0.10, 0.15, [100: 90 ]
49, 0.78, 49, 0, 0.78, 0.55, 0.10, 0.20, [100: 90 ]
49, 0.82, 49, 0, 0.82, 0.55, 0.10, 0.25, [100: 90 ]
49, 0.86, 49, 0, 0.86, 0.55, 0.10, 0.30, [100: 90 ]
49, 0.90, 49, 0, 0.90, 0.55, 0.10, 0.35, [100: 90 ]
49, 0.70, 3, -1, -1.00, 0.55, 0.15, 0.00, [100: 90 ]
49, 0.71, 38, 1, 0.70, 0.55, 0.15, 0.05, [100: 90 ]
49, 0.74, 49, 0, 0.74, 0.55, 0.15, 0.10, [100: 90 ]
49, 0.78, 49, 0, 0.78, 0.55, 0.15, 0.15, [100: 90 ]
49, 0.82, 49, 0, 0.82, 0.55, 0.15, 0.20, [100: 90 ]
49, 0.86, 49, 0, 0.86, 0.55, 0.15, 0.25, [100: 90 ]
49, 0.90, 49, 0, 0.90, 0.55, 0.15, 0.30, [100: 90 ]
49, 0.75, 3, -1, -1.00, 0.55, 0.20, 0.00, [100: 90 ]
49, 0.76, 38, -1, -1.00, 0.55, 0.20, 0.05, [100: 90 ]
49, 0.79, 49, 0, 0.79, 0.55, 0.20, 0.10, [100: 90 ]
49, 0.83, 49, 0, 0.83, 0.55, 0.20, 0.15, [100: 90 ]
49, 0.87, 49, 0, 0.87, 0.55, 0.20, 0.20, [100: 90 ]
49, 0.80, 3, -1, -1.00, 0.55, 0.25, 0.00, [100: 90 ]
49, 0.80, 38, -1, -1.00, 0.55, 0.25, 0.05, [100: 90 ]
49, 0.83, 49, 0, 0.83, 0.55, 0.25, 0.10, [100: 90 ]
49, 0.87, 49, 0, 0.87, 0.55, 0.25, 0.15, [100: 90 ]
49, 0.85, 3, -1, -1.00, 0.55, 0.30, 0.00, [100: 90 ]
49, 0.85, 38, -1, -1.00, 0.55, 0.30, 0.05, [100: 90 ]
49, 0.88, 49, 0, 0.88, 0.55, 0.30, 0.10, [100: 90 ]
49, 0.90, 3, -1, -1.00, 0.55, 0.35, 0.00, [100: 90 ]
49, 0.90, 38, -1, -1.00, 0.55, 0.35, 0.05, [100: 90 ]
49, 0.92, 49, 0, 0.92, 0.55, 0.35, 0.10, [100: 90 ]
49, 0.95, 3, -1, -1.00, 0.55, 0.40, 0.00, [100: 90 ]
49, 1.00, 3, -1, -1.00, 0.55, 0.45, 0.00, [100: 90 ]
49, 0.60, 3, -1, -1.00, 0.60, 0.00, 0.00, [100: 90 ]
49, 0.62, 49, 0, 0.62, 0.60, 0.00, 0.05, [100: 90 ]
49, 0.66, 49, 0, 0.66, 0.60, 0.00, 0.10, [100: 90 ]
49, 0.70, 49, 0, 0.70, 0.60, 0.00, 0.15, [100: 90 ]
49, 0.74, 49, 0, 0.74, 0.60, 0.00, 0.20, [100: 90 ]
49, 0.78, 49, 0, 0.78, 0.60, 0.00, 0.25, [100: 90 ]
49, 0.82, 49, 0, 0.82, 0.60, 0.00, 0.30, [100: 90 ]
49, 0.86, 49, 0, 0.86, 0.60, 0.00, 0.35, [100: 90 ]
49, 0.65, 3, -1, -1.00, 0.60, 0.05, 0.00, [100: 90 ]
49, 0.67, 49, 0, 0.67, 0.60, 0.05, 0.05, [100: 90 ]
49, 0.71, 49, 0, 0.71, 0.60, 0.05, 0.10, [100: 90 ]
49, 0.75, 49, 0, 0.75, 0.60, 0.05, 0.15, [100: 90 ]
49, 0.79, 49, 0, 0.79, 0.60, 0.05, 0.20, [100: 90 ]
49, 0.83, 49, 0, 0.83, 0.60, 0.05, 0.25, [100: 90 ]
49, 0.87, 49, 0, 0.87, 0.60, 0.05, 0.30, [100: 90 ]
49, 0.70, 3, -1, -1.00, 0.60, 0.10, 0.00, [100: 90 ]
49, 0.71, 49, 0, 0.71, 0.60, 0.10, 0.05, [100: 90 ]
49, 0.75, 49, 0, 0.75, 0.60, 0.10, 0.10, [100: 90 ]
49, 0.79, 49, 0, 0.79, 0.60, 0.10, 0.15, [100: 90 ]
49, 0.83, 49, 0, 0.83, 0.60, 0.10, 0.20, [100: 90 ]
49, 0.87, 49, 0, 0.87, 0.60, 0.10, 0.25, [100: 90 ]
49, 0.91, 49, 0, 0.91, 0.60, 0.10, 0.30, [100: 90 ]
49, 0.75, 3, -1, -1.00, 0.60, 0.15, 0.00, [100: 90 ]
49, 0.76, 38, 1, 0.75, 0.60, 0.15, 0.05, [100: 90 ]
49, 0.79, 49, 0, 0.79, 0.60, 0.15, 0.10, [100: 90 ]
49, 0.83, 49, 0, 0.83, 0.60, 0.15, 0.15, [100: 90 ]
49, 0.87, 49, 0, 0.87, 0.60, 0.15, 0.20, [100: 90 ]
49, 0.80, 3, -1, -1.00, 0.60, 0.20, 0.00, [100: 90 ]
49, 0.81, 38, -1, -1.00, 0.60, 0.20, 0.05, [100: 90 ]
49, 0.84, 49, 0, 0.84, 0.60, 0.20, 0.10, [100: 90 ]
49, 0.88, 49, 0, 0.88, 0.60, 0.20, 0.15, [100: 90 ]
49, 0.85, 3, -1, -1.00, 0.60, 0.25, 0.00, [100: 90 ]
49, 0.86, 38, -1, -1.00, 0.60, 0.25, 0.05, [100: 90 ]
49, 0.88, 49, 0, 0.88, 0.60, 0.25, 0.10, [100: 90 ]
49, 0.90, 3, -1, -1.00, 0.60, 0.30, 0.00, [100: 90 ]
49, 0.90, 38, -1, -1.00, 0.60, 0.30, 0.05, [100: 90 ]
49, 0.95, 3, -1, -1.00, 0.60, 0.35, 0.00, [100: 90 ]
49, 0.65, 3, -1, -1.00, 0.65, 0.00, 0.00, [100: 90 ]
49, 0.67, 49, 0, 0.67, 0.65, 0.00, 0.05, [100: 90 ]
49, 0.71, 49, 0, 0.71, 0.65, 0.00, 0.10, [100: 90 ]
49, 0.75, 49, 0, 0.75, 0.65, 0.00, 0.15, [100: 90 ]
49, 0.79, 49, 0, 0.79, 0.65, 0.00, 0.20, [100: 90 ]
49, 0.83, 49, 0, 0.83, 0.65, 0.00, 0.25, [100: 90 ]
49, 0.87, 49, 0, 0.87, 0.65, 0.00, 0.30, [100: 90 ]
49, 0.70, 3, -1, -1.00, 0.65, 0.05, 0.00, [100: 90 ]
49, 0.71, 49, 0, 0.71, 0.65, 0.05, 0.05, [100: 90 ]
49, 0.75, 49, 0, 0.75, 0.65, 0.05, 0.10, [100: 90 ]
49, 0.79, 49, 0, 0.79, 0.65, 0.05, 0.15, [100: 90 ]
49, 0.83, 49, 0, 0.83, 0.65, 0.05, 0.20, [100: 90 ]
49, 0.87, 49, 0, 0.87, 0.65, 0.05, 0.25, [100: 90 ]
49, 0.75, 3, -1, -1.00, 0.65, 0.10, 0.00, [100: 90 ]
49, 0.76, 49, 0, 0.76, 0.65, 0.10, 0.05, [100: 90 ]
